Song ID,Title,Lyrics URL,Combined Annotations,Wikipedia Annotation,Lyrics
1939541,Ring ring (bara du slog en signal) [Swedish Version],https://genius.com/Abba-ring-ring-bara-du-slog-en-signal-swedish-version-lyrics,"“Ring ring (bara du slog en signal)” [Ring Ring (only you’d call me)] is a pop-song written by  ,  , and   for   1973. It was recorded and performed by the group and placed third in the competition. They returned to the competition the following year, winning both the Swedish selection and the Eurovision Song Contest with  .   “Ring Ring (bara du slog en signal)” is about waiting and fantasising for a call from the protagonist’s loved one, but not receiving it, with lyrics like “Nothing’s entertaining me right now, no one else only you”. The group later became  , who was earlier known as “Björn & Benny, Agnetha & Frida”. The song is featured on the group’s debut album,  .",No Wikipedia annotation found (artist name not mentioned),"Ring RingI was sitting by the phoneI was waiting all aloneBaby by myself I sit and wait and wonder about youIt's a dark and dreary nightSeems like nothing's going rightWon't you tell me honey how can I go on here without you?Yes I'm down and feeling blueAnd I don't know what to do, oh-ohRing, ring, why don't you give me a call?Ring, ring, the happiest sound of them allRing, ring, I stare at the phone on the wallAnd I sit all alone impatientlyWon't you please understand the need in meSo, ring, ring, why don't you give me a call?So, ring, ring, why don't you give me a call?You were here and now you're goneHey did I do something wrong?I just can't believe that I could be so badly mistakenWas it me or was it you?Tell me, are we really through?Won't you hear me cry and you will know that my heart is breakingPlease forgive and then forgetOr maybe darling better yet, oh-ohRing, ring, why don't you give me a call?Ring, ring, the happiest sound of them allRing, ring, I stare at the phone on the wallAnd I sit all alone impatientlyWon't you please understand the need in meSo, ring, ring, why don't you give me a call?So, ring, ring, why don't you give me a call?Oh-oh, ring, ring, why don't you give me a call?So, ring, ring, why don't you give me a call?(fade)"
396319,That’s Me,https://genius.com/Abba-thats-me-lyrics,"“That’s Me”, originally “Coachman’s Farm”, is a song recorded by the Swedish pop group ABBA in 1976. It was released as a single in Japan the following year to promote the band’s Arrival album, and reached number 75 on the official Japanese charts. Elsewhere, “That’s Me” was used as the B-side to ABBA’s hit single, “Dancing Queen”.  A music video, filmed during the making of 1976 TV special ABBA-dabba-doo!, was made for the song to promote it, which combined original footage, as well as clips and outtakes from previous ABBA “promo videos”, and had its debut seventeen years after being actually filmed, as part of the More ABBA Gold video compilation in 1993.","""That's Me"", originally ""Coachman's Farm"", is a song recorded by the Swedish pop group ABBA in 1976. It was released as a single in Japan with Money Money Money as its B-Side in July 1977 as the fourth and final single from the album Arrival album. It reached number 75 on the official Japanese charts. Elsewhere, ""That's Me"" was used as the B-side to ABBA's hit single, ""Dancing Queen"".
A greatest hits compilation by Agnetha released internationally in 1998 was named after this song (see That's Me), one of her favourite ABBA songs.


== Cover versions ==
Romanian singer Angela Similea used the instrumental for a song recorded in the 1970s in Romanian, ""Simfonia iernii"" (en. - ""Winter Symphony"").
Pink Lady performed a Japanese-language version of the song in their 1978 live album America! America! America!.
ABBA cover band Arrival covered this song on their 1999 First Flight tribute album.
A dance cover of the song by Sabu was included on the 2001 Japanese import ABBA Ibiza Caliente Mix compilation.


== References ==


== Music Video ==
A music video, filmed during the making of 1976 TV special ABBA-dabba-doo!, was made for the song to promote it, which combined original footage, as well as clips and outtakes from previous ABBA ""promo videos"", and it actually debeut seventeen years after being actually filmed, as part of the More ABBA Gold video compilation in 1993.","Are you sure you wanna hear more?
What if I ain't worth the while
Not the style you'd be looking for?
If I'm sweet tonight
Things look different in the morning light
I'm jealous and I'm proud

If you hurt my feelings I'll cry out loud

I'm Carrie, not-the-kind-of-girl-you'd-marry

That's me



Are you sure you wanna hear more?

Would I be the one you seek

Mild and meek like the girl next door?

Don't you realise

I may be an angel in disguise

It's lonely to be free

But I'm not a man's toy, I'll never be

I'm Carrie, not-the-kind-of-girl-you'd-marry

That's me



I don't believe in fairy tales

Sweet nothings in my ear

But I do believe in sympathy

That's me, you see



Are you sure you wanna hear more?

Won't you have a drink with me

Just to see you're not really sore?

I can't help my ways

I'm just not the girl to hide my face

I'm Carrie, not-the-kind-of-girl-you'd-marry

That's me, mhm

I'm Carrie, not-the-kind-of-girl-you'd-marry

That's me



There's a special love

Like an eagle flying with a dove

I'll find it in the end

If I keep on searching, but until then

I'm Carrie, not-the-kind-of-girl-you'd-marry

That's me"
1080140,La Reina del Baile,https://genius.com/Abba-la-reina-del-baile-lyrics," (meaning “the queen of the dance”) is the Spanish version of ABBA’s 1976 hit  .  This version was recorded in 1980 for ABBA’s first Spanish-language compilation album,  , after the unexpected success of their first ever Spanish-language song “Chiquitita”. On that album, it was titled “Reina Danzante” (meaning “dancing queen”) and was subsequently renamed to “La Reina Del Baile” for the 1992 compilation album   The lyrics for this track were written by Mary and Buddy McCluskey. This version of the song is notable for its more modern sound and cleaner mixing as opposed to the 1976 English-language original due to it being an entirely new recording.",No Wikipedia annotation found (artist name not mentioned),"A bailar, a girar
sabes reir y vibrar
miren bien, allí va
como una reina ya
Viernes noche y adonde ir
todo listo para salir

luces por todas partes

busquen un lugar

música y a bailar

Uno y todos a disfrutar

hay un ritmo sensacional

con un rock muy violento

largas a bailar

nadie te va a parar

y en la multitud

Brillas con plenitud

Reina al fin toda juventud

tu inquietud

Reina al fin toda juventud

A bailar, a girar

sabes reir y vibrar

miren bien, allí va

como una reina ya

Y aunque sabes coquetear

le interesa solo bailar

con quien ya no te importa

sola te da igual

nadie te va a parar

Uno y todos a disfrutar

hay un ritmo sensacional

con un rock muy violento

largas a bailar

nadie te va a parar

y en la multitud

Brillas con plenitud

Reina al fin toda juventud

tu inquietud

Reina al fin toda juventud

A bailar, a girar

sabes reir y vibrar

miren bien, allí va

como una reina ya"
1721787,"Andante, Andante (Spanish Version)",https://genius.com/Abba-andante-andante-spanish-version-lyrics,"A version of the song   (meaning “slowly” in Italian) recorded in Spanish for the version of the   album that was released in Spain and most of Latin America in 1980. On those versions of  , the Spanish version of the track replaced the English version as track 4 of the album. The lyrics for the track were written for ABBA by Mary and Buddy McCluskey.  This version of “Andante, Andante” would not make it to the CD format until 1993 when it was released as track 7 of the compilation  . It would later be included on the 1999 remaster of  , an expanded version of the 1992 original which added the extra 5 Spanish-language tracks released on  .",No Wikipedia annotation found (artist name not mentioned),"Take it easy with
me, please
Touch me gently like a summer evening breeze
Take your time, make it slow
Andante, Andante
Just let the feeling grow



Make your fingers soft and light

Let your body be the velvet of the night

Touch my soul, you know how

Andante, Andante

Go slowly with me now



[Refrain] :

I'm your music

(I am your music and I am your song)

I'm your song

(I am your music and I am your song)

Play me time and time again and make me strong

(Play me again 'cause you're making me strong)

Make me sing, make me sound

(You make me sing and you make me...)

Andante, Andante

Tread lightly on my ground

Andante, Andante

Oh please don't let me down



There's a shimmer in your eyes

Like the feeling of a thousand butterflies

Please don't talk, go on, play

Andante, Andante

And let me float away



[Refrain]



Make me sing, make me sound

(You make me sing and you make me...)

Andante, Andante

Tread lightly on my ground

Andante, Andante

Oh please don't let me down

Andante, Andante

Oh please don't let me down..."
396175,King Kong Song,https://genius.com/Abba-king-kong-song-lyrics,"In 1977, the track was released as a single to coincide with the re-release of the movie King Kong, which charted at #94 in Australia, where it had previously been the B-side to “I’ve Been Waiting for You”. It received a substantial amount of unsolicited airplay in Sweden, even though by then three years and two albums had come and gone since its original 1974 conception. The song bears a resemblance to the style of the Beach Boys.  In 1974, the song competed in the Swedish radio chart show Tio i topp, where it stayed in the charts for four shows and peaked at #4. Also in Sweden, “King Kong Song” was the B-side to “Honey, Honey”.","""King Kong Song"" (working title ""Mr. Sex""), written and composed by Benny Andersson and Björn Ulvaeus, is the name of a 1974 recording by Swedish pop group ABBA, included on their album Waterloo. In 1974, the song competed in the Swedish radio chart show Tio i topp, where it stayed in the charts for four shows and peaked at number 4. Also in Sweden, ""King Kong Song"" was the B-side to ""Honey, Honey"".
In 1975, the song was released as the B-side to the single release of ""I've Been Waiting for You"" in Australia, where it reached number 49.


== Charts ==


=== Weekly charts ===


== Cover versions ==
Alternative rock band Electric Boys recorded a cover of the song for the 1992 Swedish tribute album ABBA: The Tribute, released on the Polar Music label.
Swedish band Moahni Moahna recorded a cover for their 1996 album Why.


== References ==","Well I was looking at a movie on the TV last night
Then I had a very funny notion, yeah
I really had to write a song about it
And then I'm gonna sing it with my rock'n roll band
And I bet the people gonna like it, yeah
I know that everybody's gonna shout it



And what a dreadful mighty killer

A big black wild gorilla



We do the King Kong song, won't you sing along

Listen to the music and it couldn't go wrong

We do the Kong Kong song, gotta sing along

Can't you hear the beating of the monkey tom-tom

Listen to the rhythm of the King Kong song



Now we can make the jungle out of any old place

We can make gorillas out of people, yeah

Well who can tell a monkey from a monkey?

So people get together, gonna have a good time

Everybody listen to the music, yeah

'Cause what we're gonna sing is kinda funky



So let your arms hang down

And waddle all around

Like a dreadful mighty killer

A big black wild gorilla



We do the King Kong song, won't you sing along

Listen to the music and it couldn't go wrong

We do the Kong Kong song, gotta sing along

Can't you hear the beating of the monkey tom-tom

Listen to the rhythm of the King Kong song



Like a dreadful mighty killer

A big black wild gorilla



We do the King Kong song, won't you sing along

Listen to the music and it couldn't go wrong

We do the Kong Kong song, gotta sing along

Can't you hear the beating of the monkey tom-tom

Listen to the rhythm of the King Kong song



We do the King Kong song, won't you sing along

Listen to the music and it couldn't go wrong

We do the Kong Kong song, gotta sing along

Can't you hear the beating of the monkey tom-tom

Listen to the rhythm of the King Kong song"
396266,One of Us,https://genius.com/Abba-one-of-us-lyrics,"“One of Us”, ABBA’s last major hit and their last No. 1 single in many countries, was one of the last songs written for their album “The Visitors”.  One of Us was one of the more darker songs written by Björn Ulvaeus and Benny Andersson (the two men in the group). This was because their respective divorces from the two women in the group was taking a toll on their musical output.  This song opens every episode of Vampire Weekend singer Ezra Koenig’s Beats 1 radio show,  . The show meanders from current happenings to nostalgia for music from before childhood all the way to the previous week.   is its signature introduction.","One of Us may refer to:


== Film ==
One of Us (1989 film) (Echad Mi'Shelanu), an Israeli film directed by Uri Barbash
One of Us (2017 film), an American documentary directed by Heidi Ewing and Rachel Grady
""One of us, one of us!"", a line from the 1932 film Freaks


== Literature ==
One of Us (book), a 2013 book by Åsne Seierstad
One of Us (novel), a 1998 novel by Michael Marshall Smith
One of Us, a 2014 novel by Tawni O'Dell
One of Us: Life of Margaret Thatcher, a 1989 book by Hugo Young
One of Us: Richard Nixon and the American Dream, a 1991 book by Tom Wicker


== Music ==


=== Albums ===
One of Us (Joan Osborne album) or the 1995 title song (see below), 2005
One of Us (Pomegranates album) or the title song, 2010
One of Us (Young Love album), 2009
One of Us, by Mystery Skulls, or the title song, 2017


=== Songs ===
""One of Us"" (ABBA song), 1981
""One of Us"" (Ava Max song), 2023
""One of Us"" (Joan Osborne song), 1995
""One of Us"" (Liam Gallagher song), 2019
""One of Us"", by Dawes from We're All Gonna Die, 2016
""One of Us"", by Jagúar, 2005
""One of Us"", by Joey Badass from 2000, 2022
""One of Us"", by Martha Wainwright from Goodnight City, 2016
""One of Us"", by Matt Stell, 2022
""One of Us"", by Mayday Parade from Black Lines, 2015
""One of Us"", by New Politics from Lost in Translation, 2017
""One of Us"", by Rick Ross from Black Market, 2015
""One of Us"", by Wire from Object 47, 2008
""One of Us"", from the film The Lion King II: Simba's Pride, 1998
""One of Us (Will Weep Tonight)"", by Patti Page 1960


== Television ==


=== Series ===
One of Us (TV series), a 2016 British drama miniseries


=== Episodes ===
""One of Us"" (The 4400), 2007
""One of Us"" (The Adventures of Jimmy Neutron: Boy Genius), 2006
""One of Us"" (Agents of S.H.I.E.L.D.), 2015
""One of Us"" (The Bill), 1998
""One of Us"" (The Ghost Squad), 2005
""One of Us"" (Lost), 2007
""One of Us"" (Mysterious Ways), 2001
""One of Us"" (Yes, Prime Minister), 1986
""One of Us"", an episode of M.K. 22, 2004
""One of Us"", an episode of The Newsroom, 2004


== Other uses ==
One of Us, a 2013 European Citizens' Initiative


== See also ==
Two of Us (disambiguation)","They passed me by, all of those great romances
You were, I felt, robbing me of my rightful chances
My picture clear, everything seemed so easy
And so I dealt you the blow
One of us had to go
Now it's different, I want you to know



One of us is crying

One of us is lying

In her lonely bed

Staring at the ceiling

Wishing she was somewhere else instead

One of us is lonely

One of us is only

Waiting for a call

Sorry for herself, feeling stupid feeling small

Wishing she had never left at all



I saw myself as a concealed attraction

I felt you kept me away from the heat and the action

Just like a child, stubborn and misconceiving

That's how I started the show

One of us had to go

Now I've changed and I want you to know

One of us is crying

One of us is lying

In her lonely bed

Staring at the ceiling

Wishing she was somewhere else instead

One of us is lonely

One of us is only

Waiting for a call

Sorry for herself, feeling stupid feeling small

Wishing she had never left at all

Never left at all



Staring at the ceiling

Wishing she was somewhere else instead

One of us is lonely

One of us is only

Waiting for a call



{fade}"
1350098,Ring Ring (Spanish Version),https://genius.com/Abba-ring-ring-spanish-version-lyrics,"The Spanish version of   was recorded in 1973 alongside the Swedish, English and German versions of the track and was intended to be released alongside them but its release ended up being cancelled. The lyrics were written for ABBA by Doris Band – making it the only Spanish-language track ever recorded by ABBA to not feature lyrics by Mary and Buddy McCluskey.  The track was never released until 20 years later, when it appeared as track 10 of the 1993 compilation  . It would later be included on the 1999 remaster of  , an expanded version of the 1992 original which added the extra 5 Spanish-language tracks released on  .",No Wikipedia annotation found (artist name not mentioned),"El tel©fono est¡ all­y no suena para m­pienso: ""õQu© pasãy dãnde estar¡s que no llamas?""es la noche triste y grisno me siento muy feliz.y, mi amor, õQu© hago?yo estoy aqu­ esperandoque me llames y por fincambie el mundo para m­.Ring ring llamame al fin, por favorring ring es la m¡s bella canciãnring ring la guardo con emociãny estoy junto al tel©fonosin moverme estoy mir¡ndoloring ring ll¡mame al fin, por favorring ring ll¡mame al fin, por favorYo te tuve y te perd­pero no lo comprend­me equivoqu©pero jam¡s podr© saber cãmo ha sidocuanto har¡ que no me veses un aáo o es un messi llorando estoycomprende que yo sufro en silencionecesito tu perdãnescucha a mi corazãnRing ring llamame al fin, por favorring ring es la m¡s bella canciãnring ring la guardo con emociãny estoy junto al tel©fonosin moverme estoy mir¡ndoloring ring ll¡mame al fin, por favorring ring ll¡mame al fin, por favor"
1021466,Dream World,https://genius.com/Abba-dream-world-lyrics,"Dream World was a song from the Swedish pop group ABBA released on Oct. 31, 1994. Although recorded in September 1978, with shared vocals by Agnetha Fältskog and Anni-Frid Lyngstad. The song was intended to be released on the album   but was deemed unsuitable for release by the composers Björn Ulvaeus and Benny Andersson and the song was eventually scrapped. Part of the song was recycled in Does Your Mother Know.  In 1994, it was released in Sweden, Germany and Australia as a part of a promotion for a four-CD boxset, also containing the track. In the   released on May 31st 2010 the track was added as a bonus track. ","Dreamworld or Dream World may refer to:


== Amusement parks ==
Dreamworld (Australia), a theme park on the Gold Coast, Queensland, Australia
Dream World (Thailand), an amusement park in Thanyaburi District, Pathum Thani Province, Thailand


== Music ==
Dreamworld (band), a Swedish group 1995–1997
""Dreamworld"" (Midnight Oil song), 1988
""Dreamworld"" (Robin Thicke song), 2009
""Dream World"", a song by the Monkees from the 1968 album The Birds, The Bees & The Monkees
""Dream World"", a song by ABBA from the 2004 Thank You for the Music box set
""Dreamworld"", a song by Rilo Kiley from the 2007 album Under the Blacklight


== Other uses ==
Dream world (plot device), in fictional works
Dreamworld, a dimension in the Dream Cycle fiction of H. P. Lovecraft
Pokémon Dream World, part of Pokémon Black and White video games


== See also ==
All pages with titles containing Dream World
All pages with titles containing Dreamworld
Dream
Dreamland (disambiguation)
DreamWorks Pictures, an American film production company
Fictional universe","We're not the stars of a Hollywood movie 
So what's the use to pretend 
I'm not so charming and you're not so groovy 
You've got to face it my friend 
Dreamworld, you've been living in a dreamworld 
Trust me, you just can't escape from reality 

Boy meets girl, doesn't mean they're in a dreamworld 

Here I am, here you are, 

We're gonna make it together 

And within, it's a fuss 

So we can only get better 



When you reach up and you say to me 

How I love you, girl 

When I hold you, baby, can't you see 

That's the way we whirl 



You had your hopes and your high expectations 

Somehow it doesn't seem right 

I'm getting fed-up with your acquisitions 

I'm not your angel in white 



Dreamworld, you've been living in a dreamworld 

Trust me, you just can't escape from reality 

Boy meets girl, doesn't mean they're in a dreamworld 

Here I am, here you are, 

We're gonna make it together 

And within, it's a fuss 

So we can only get better 



When you reach up and you say to me 

How I love you, girl 

When I hold you, baby, can't you see 

That's the way we whirl 



Dreamworld, you've been living in a dreamworld 

Trust me, you just can't escape from reality 

Boy meets girl, doesn't mean they're in a dreamworld 

Here I am, here you are, 

We're gonna make it together 

And within, it's a fuss 

So we can only get better"
396256,My Mama Said,https://genius.com/Abba-my-mama-said-lyrics,"The song is about a girl’s grumbles over her overbearing mother and has an R&B feel, as well as a “sophisticated refrain and middle eight guitar solo”, which were most likely influenced by the music of the time. The bass guitar links the vocal phrases in the verses. The chorus has a bass guitar and acoustic guitar playing the same notes an octave apart, while the keyboard is played in a chord-per-bar fashion. The verses have a “chant-like plea” while the choruses have a “defiant masculinity”. The vocal lines are cut short so as to eradicate any vibrato, and the vocals have been treated in post-production.","""My Mama Said"" is a song by ABBA, released on their 1974 album Waterloo. It was written by Benny Andersson and Björn Ulvaeus. The song was also released as the B-side to Honey, Honey in. Poland.


== Synopsis ==
The song is about a girl's grumbles over her overbearing mother.


== Composition ==
The song has dual vocals by both Frida and Agnetha. The song has an R&B feel, as well as a ""sophisticated refrain and middle eight guitar solo"", which were most likely influenced by the music of the time. The bass guitar links the vocal phrases in the verses. The chorus has a bass guitar and acoustic guitar playing the same notes an octave apart, while the keyboard is played in a chord-per-bar fashion. The verses have a ""chant-like plea"" while the choruses have a ""defiant masculinity"". The vocal lines are cut short so as to eradicate any vibrato, and the vocals have been treated in post-production


== Critical reception ==
Bright Lights Dark Shadows: The Real Story of Abba says the song has a ""jazzy, almost funky feel, lending it an aura of coolness"". Said there is a ""nice little intro to this one and a clever little bit of jazz playing from Janne Schaffer"". Don't Play with My Balls! says ""My Mama Said has everything you could want in a tune"" including ""big fat bass"" and ""passive aggressive parenting"". The sound of the suburbs described the song as ""oddly neglected"", and added that one can almost hear the early signs of famous ABBA sound fall into place. ABBA: let the music speak said the song is ""unfortunately one of those ABBA songs that earned a reputation more for its lyrical triteness than its musical substance"", arguing that the need to continue the rhyming structure ended up ""belittling a track that succeeds on all other levels"".


== References ==","Tried to sneak out without saying
With my loudest record playing
Ooh, my mama said, ""Look at this, you haven't done your bed""
My mama said, ""That's a thing that you should do instead""
Yeah, I did what she had told me

Dying for my friend to hold me

Ooh, my mama said, ""Try and get one thing into your head""

My mama said, ""Pa and me, we give you room and bed""

How I wanna live my life

Wanna live my life

La-la-la, la-la-la, life



In the morning she said ""Listen""

Ooh, I felt like in a prison

Yeah, my mama said, ""I know you've been out again with Fred""

(My mama said)

My mama said, ""Don't you lie, your cheeks are blushing red""

(My mama said)

Oh I wanna live my life

Wanna live my life

La-la-la, la-la-la, life



I said, ""I can live without him.

How I wish you wouldn't doubt him.""

Oh oh, my mama said, ""If you want to hurt me go ahead""

(My mama said)

My mama said, ""I suppose you'd rather see me dead""

(My mama said)

Oh I wanna live my life

Wanna live my life

La-la-la, la-la-la, life

La-la-la, la-la-la, life

La-la-la, la-la-la, life

La-la-la, la-la-la, life



{fade}"
395747,"Andante, Andante",https://genius.com/Abba-andante-andante-lyrics,"“Andante, Andante” is a 1980s love song recorded and performed by the legendary Swedish group ABBA. Lyrically, this classic tune finds a girl telling her boyfriend to take it easy and gently with her. She tells him, among other things, to tread lightly on her ground and touch her “gently like a summer evening breeze”. She wants him to take his time and do whatever it is he is doing to her in a gentle and soft manner. In the lyrics, it really isn’t made abundantly clear what she means by this. Is she using these words in their literal sense? Or is she using the words as a metaphor for something else?","""Andante, Andante"" (Spanish for Walker, Walker) is a song recorded by Swedish pop group ABBA for the album Super Trouper. It was released as a single in only two countries, El Salvador and Argentina. It was written by members Benny Andersson and Björn Ulvaeus on 9 April 1980 at Polar Music studios. Initially, this song was called ""Hold Me Close"". Anni-Frid Lyngstad handles the lead vocals.


== Background ==
""Andante, Andante"" is a love song, and the repeated musical term of the title means ""gently,"" ""slowly"" or ""at a walking pace"" in Italian."" The lyrics were translated into Spanish by Buddy and Mary McCluskey and recorded in October 1980 at Polar Music studios.
The song was first released on the album Super Trouper, with the Spanish version included on later reissues of the album, as well as the 1999 reissue of the compilation Oro: Grandes Éxitos. The ABBA tribute choir Andante Andante, founded by Allison Pyke in 2004, takes its name from this song. The Herald describes ""Andante, Andante"" as having an ""Italian"" flavour.


== Other recordings ==
Thorleifs recorded an instrumental version on their 1992 album Med dej vill jag leva.
Lyngstad recorded a solo version of the song in Spanish in 2017 with Cuban-American trumpeter Arturo Sandoval. This version was released as part of Sandoval's album Ultimate Duets in 2018.


== Charts ==


== Mamma Mia! Here We Go Again version ==
Lily James (Young Donna) recorded ""Andante, Andante"" for the soundtrack of Mamma Mia! Here We Go Again. Her version was released on 13 July 2018, alongside the rest of the soundtrack, by Capitol and Polydor Records. It was produced by Benny Andersson.


=== Charts ===


=== Certifications ===


== References ==","Take it easy with
me, please
Touch me gently like a summer evening breeze
Take your time, make it slow
Andante, Andante
Just let the feeling grow



Make your fingers soft and light

Let your body be the velvet of the night

Touch my soul, you know how

Andante, Andante

Go slowly with me now



[Refrain] :

I'm your music

(I am your music and I am your song)

I'm your song

(I am your music and I am your song)

Play me time and time again and make me strong

(Play me again 'cause you're making me strong)

Make me sing, make me sound

(You make me sing and you make me...)

Andante, Andante

Tread lightly on my ground

Andante, Andante

Oh please don't let me down



There's a shimmer in your eyes

Like the feeling of a thousand butterflies

Please don't talk, go on, play

Andante, Andante

And let me float away



[Refrain]



Make me sing, make me sound

(You make me sing and you make me...)

Andante, Andante

Tread lightly on my ground

Andante, Andante

Oh please don't let me down

Andante, Andante

Oh please don't let me down..."
396361,When I Kissed the Teacher,https://genius.com/Abba-when-i-kissed-the-teacher-lyrics,"The song’s recording session’s began on June 14, 1976, with the name “Rio de Janeiro”. Eventually, the track was renamed “When I Kissed the Teacher”. The song’s light-hearted lyrics tell the story of a student who has a crush on her teacher, one day cannot restrain herself and kisses him. The lyrics are set to spirited music. Benny Andersson considered this one of his favorite ABBA songs.  The video clip “goes from a female student longing for her teacher to her taking direct action by kissing him as he leans over her in class.” The actor playing the part of the teacher was Magnus Härenstam.","""When I Kissed the Teacher"" is a song by the pop band ABBA. It is the opening track on their 1976 album Arrival.


== Synopsis ==
The song's recording sessions began on 14 June 1976 with the name ""Rio de Janeiro"". Eventually, the track was renamed ""When I Kissed the Teacher"". The song's light-hearted lyrics tell the story of a student who has a crush on her teacher, one day cannot restrain herself and kisses him.  The lyrics are set to spirited music. Benny Andersson considered this one of his favourite ABBA songs.
The video clip ""goes from a female student longing for her teacher to her taking direct action by kissing him as he leans over her in class."" The actor playing the part of the teacher was Magnus Härenstam.


== Release ==
The song was also released on the compilation album More Gold: More Hits and the video was included on The Definitive Collection.


== Composition ==
Lyrically and musically, the song is filled with ""schoolgirl imagery"". Agnetha Fältskog is the lead vocal.


== Critical reception ==
Buffalo News describes it as ""bouncy"". The Daily Telegraph lists the song as one of ABBA's hidden gems, offering it as an alternative to ""Waterloo"". It says the song ""Starts off slow, but quickly turns into a surreal, pop homage to low level sexual harassment"". Robert Hilburn of the Malaysian Star said ""My nomination for the best ABBA track that wasn't a hit in the U.S.: ""When I Kissed the Teacher"", a zestful number that recalls the teen passion of such Phil Spector productions as the Ronettes' 'Be My Baby'"". In a Voulez-Vous review, ""When I Kissed the Teacher"" is listed alongside ""Dancing Queen"" as an example of the group's ""soaring female harmonies, uplifting melodies, and festive instrumental touches"" in their earlier hits. Chris Joens of the Chicago Tribune, in a review of the Mamma Mia musical, noted ""A soundtrack has become a discography. I've even almost forgotten my favorite ABBA ditty, 'When I Kissed the Teacher', just because it's not in the show."" The Los Angeles Times said ""'When I Kissed the Teacher' is the most convincing thing Abba has done because it injects some sly, mocking humor and passion that offsets the group seriousness"". Abba – Uncensored on the Record said When I Kissed The Teacher is an example of what was ""expected of ABBA"". The Teacher in American Society: A Critical Anthology lists ""When I Kissed the Teacher"" with the Van Halen song ""Hot for Teacher"" and the Jethro Tull song ""Teacher"" as examples of ""how teachers are viewed by [students] as sexual objects.


== Mamma Mia! Here We Go Again version ==
Lily James, Jessica Keenan Wynn, Alexa Davies and Celia Imrie recorded When I Kissed the Teacher, with a slightly changed lyric, as the first single from the soundtrack of Mamma Mia! Here We Go Again. Their version was released on 8 May 2018 by Capitol and Polydor Records. It was produced by Benny Andersson, and Björn Ulvaeus plays one of the teachers in the clip.


=== Charts ===


=== Certifications ===


== Other cover versions ==
With lyrics in Swedish by Ingela ""Pling"" Forsman, as När jag kysste lärar'n (meaning the same as the song title in English), the song was recorded by the Growing Girls in 1982., charting at Svensktoppen for two weeks between 18–25 April 1982. and with these lyrics the song was also recorded by Leif Bloms, acting as a B-side of the 1991 single Jag sjunger för dej (I Write You a Love Song) and also appearing on the 1993 album Dej ska jag älska all min tid.
Ann Christy recorded the Flemish rendering ""Toen ik Leraar kuste"" for her 1977 album Bravo: Christy also recorded ""When I Kissed the Teacher"" with its original English lyric for her 1977 album My Love, My Life.
On the 1995 New Zealand tribute album Abbasalutely, the song is covered by The Magick Heads.
In 1977, Tina Arena and John Bowles recorded a version for their album ""Tiny Tina and Little John"".
The San Francisco Gay Men's Chorus recorded a cover of the song for their 1997 album ExtrABBAganza!.


== References ==","Everybody screamed when I kissed the teacher
And they must have thought they dreamed when I kissed the teacher
All my friends at school
They had never seen the teacher blush, he looked like a fool
Nearly petrified 'cause he was taken by surprise
When I kissed the teacher

Couldn't quite believe his eyes, when I kissed the teacher

My whole class went wild

As I held my breath, the world stood still, but then he just smiled

I was in the seventh heaven when I kissed the teacher



One of these days

Gonna tell him I dream of him every night

One of these days

Gonna show him I care, gonna teach him a lesson alright



I was in a trance when I kissed the teacher

Suddenly I took the chance when I kissed the teacher

Leaning over me, he was trying to explain the laws of geometry

And I could't help it, I just had to kiss the teacher



One of these days

Gonna tell him I dream of him every night

One of these days

Gonna show him I care, gonna teach him a lesson alright



What a crazy day, when I kissed the teacher

All my sense had flown away when I kissed the teacher

My whole class went wild

As I held my breath, the world stood still, but then he just smiled

I was in the seventh heaven when I kissed the teacher

(I wanna hug, hug, hug him)

When I kissed the teacher

(I wanna hug, hug him)

When I kissed the teacher

(I wanna hug, hug, hug him)

When I kissed the teacher

(I wanna hug, hug him)

When I kissed the teacher

(I wanna hug, hug, hug him)"
